,id,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,county,state
419667,7182209407,panama city,19987,2018.0,nissan,frontier,,4 cylinders,gas,46501.0,clean,automatic,rwd,compact,pickup,silver,,fl
350219,7186814913,bakersfield,4500,2004.0,lincoln,navigator,fair,10 cylinders,diesel,179000.0,clean,automatic,4wd,full-size,SUV,silver,,ca
87843,7196861950,hawaii,5500,,,,,,,,,,,,,,,hi
232553,7190347785,eugene,0,2010.0,jeep,wrangler rubicon 6-spd man,,6 cylinders,gas,95826.0,clean,manual,4wd,,SUV,,,or
128103,7196650311,cincinnati,0,,,,,,,,,,,,,,,oh
337877,7178452703,sarasota-bradenton,2500,2002.0,lexus,es 300,fair,6 cylinders,gas,226500.0,clean,automatic,fwd,,sedan,black,,fl
318944,7193786059,kennewick-pasco-richland,39999,2018.0,ford,f150 xlt 4x4 1/2 ton gas,,,gas,23829.0,clean,automatic,4wd,,truck,black,,wa
158665,7196595065,dallas / fort worth,0,,,,,,,,,,,,,,,tx
422709,7185783938,southwest michigan,7900,2006.0,toyota,rav4,excellent,4 cylinders,gas,111682.0,clean,automatic,4wd,compact,SUV,silver,,mi
131099,7195384373,cincinnati,14233,,,,,,,,,,,,,,,oh
145303,7187297787,reno / tahoe,12999,2016.0,nissan,altima 2016,excellent,4 cylinders,gas,68444.0,clean,automatic,fwd,full-size,sedan,grey,,ca
393661,7178968974,bozeman,12998,2015.0,chrysler,200 s,,4 cylinders,gas,59567.0,clean,automatic,fwd,,sedan,,,mt
218311,7186221196,philadelphia,150000,2017.0,,KENWORTH T3 SERIES,,,gas,6086.0,clean,,fwd,,truck,,,pa
85721,7191675444,fayetteville,0,2005.0,ford,super duty f-250 supercab,good,8 cylinders,other,81962.0,clean,automatic,4wd,,pickup,red,,ar
305501,7194683451,sacramento,15995,2013.0,acura,rdx technology awd,excellent,6 cylinders,gas,82817.0,clean,automatic,4wd,,SUV,black,,ca
219487,7178581427,hartford,13995,2007.0,,* MASERATI * * QUATTROPORTE * EX,,,gas,85065.0,clean,automatic,rwd,full-size,other,black,,ct
341011,7188643837,appleton-oshkosh-FDL,16300,2014.0,ford,edge limited,excellent,6 cylinders,gas,78400.0,clean,automatic,fwd,full-size,SUV,red,,wi
340851,7190790099,kennewick-pasco-richland,16999,2019.0,nissan,sentra sr fwd gas sedan,,,gas,43180.0,clean,automatic,fwd,,sedan,black,,wa
409696,7193233946,south bend / michiana,15800,2014.0,infiniti,qx 60,excellent,6 cylinders,gas,116545.0,clean,automatic,4wd,full-size,SUV,,,in
58600,7196674874,denver,11000,,,,,,,,,,,,,,,co
83425,7189669642,pittsburgh,12995,2014.0,buick,encore,good,4 cylinders,gas,45637.0,clean,automatic,4wd,full-size,SUV,grey,,pa
69512,7187314392,joplin,2750,2006.0,,2006 Mni Coper S,fair,4 cylinders,gas,97600.0,clean,automatic,fwd,compact,convertible,custom,,mo
260950,7188134835,duluth / superior,15688,2015.0,jeep,patriot,,,other,,clean,automatic,,,,,,mn
392292,7179924904,utica-rome-oneida,24995,2020.0,chevrolet,equinox,like new,4 cylinders,gas,22135.0,clean,automatic,4wd,,SUV,silver,,ny
138406,7188457774,mobile,0,2012.0,toyota,rav4,excellent,4 cylinders,gas,33000.0,clean,automatic,,,SUV,black,,al
400439,7184286125,battle creek,5499,2008.0,honda,civic sdn,excellent,4 cylinders,gas,166000.0,clean,automatic,fwd,sub-compact,sedan,grey,,mi
315184,7192306156,daytona beach,4500,2005.0,honda,pilot,,,gas,,clean,automatic,4wd,,SUV,grey,,fl
266140,7190769522,greenville / upstate,8500,2013.0,nissan,maxima sv,like new,6 cylinders,gas,125164.0,clean,automatic,fwd,,,grey,,sc
150326,7196116034,york,2494,,,,,,,,,,,,,,,pa
88283,7196395043,new york city,16888,,,,,,,,,,,,,,,ny
53447,7196848910,susanville,0,,,,,,,,,,,,,,,ca
208496,7186773260,stockton,0,2018.0,chevrolet,cruze lt sedan 4d,like new,4 cylinders,gas,96575.0,clean,automatic,fwd,,sedan,red,,ca
186357,7194432841,chicago,8495,2006.0,,PORSCHE CAYENNE S TITANIUM,excellent,8 cylinders,gas,128998.0,clean,automatic,4wd,,,,,il
101994,7182109790,chattanooga,29999,2019.0,jeep,wrangler sport,,,gas,,clean,manual,,,,,,tn
286011,7186661149,anchorage / mat-su,31995,2016.0,toyota,tundra,excellent,,gas,24245.0,clean,automatic,4wd,,pickup,blue,,ak
38471,7193216617,richmond,0,2017.0,audi,a3,,,gas,29762.0,clean,automatic,,sub-compact,sedan,black,,va
416110,7179638202,lexington,22990,2019.0,chrysler,pacifica touring l,good,6 cylinders,gas,45048.0,clean,other,fwd,,van,white,,ky
330206,7179852579,vermont,11988,2015.0,dodge,journey,good,6 cylinders,gas,113564.0,clean,automatic,4wd,full-size,SUV,grey,,vt
217556,7190334279,youngstown,1200,2007.0,ford,fusion,fair,6 cylinders,gas,178420.0,clean,automatic,fwd,mid-size,sedan,grey,,oh
274509,7194406834,san antonio,295,2015.0,chevrolet,malibu ls,,,gas,119791.0,clean,automatic,,,,,,tx
418121,7190838672,modesto,11950,2015.0,chevrolet,volt,excellent,4 cylinders,hybrid,60000.0,clean,automatic,,,hatchback,red,,ca
237541,7194948643,omaha / council bluffs,5500,2013.0,dodge,dart se,excellent,4 cylinders,gas,98000.0,rebuilt,automatic,fwd,compact,sedan,silver,,ia
378779,7186174284,baltimore,41999,2017.0,ford,f-350 crew cab xlt 4x4,,8 cylinders,diesel,86970.0,clean,automatic,4wd,,pickup,white,,md
391021,7188147186,long island,42590,2019.0,dodge,challenger r/t scat pack,good,8 cylinders,gas,1565.0,clean,other,rwd,,coupe,red,,ny
320112,7187615977,oklahoma city,0,2017.0,ford,f-150,excellent,6 cylinders,gas,102653.0,clean,automatic,4wd,mid-size,truck,grey,,ok
60,7183936797,duluth / superior,12000,2008.0,ford,f-350 super duty,excellent,,diesel,130000.0,clean,automatic,4wd,full-size,pickup,white,,mn
156022,7196009102,austin,4100,,,,,,,,,,,,,,,tx
310146,7184268423,lakeland,14879,2017.0,toyota,camry,like new,4 cylinders,gas,80324.0,clean,automatic,fwd,,sedan,grey,,fl
3569,7191107071,reno / tahoe,5000,1998.0,ford,f800,good,,diesel,145533.0,clean,automatic,,,,,,ca
285329,7194329007,orange county,4450,2009.0,kia,optima,excellent,4 cylinders,gas,,clean,automatic,,,sedan,brown,,ca
385126,7190056269,green bay,17997,2018.0,buick,encore preferred ii,excellent,4 cylinders,gas,27713.0,clean,automatic,fwd,,SUV,black,,wi
412934,7184197938,holland,9995,2011.0,buick,lacrosse,,,gas,72852.0,clean,automatic,,,,,,mi
127250,7186395478,greensboro,14000,2014.0,bmw,328d xdrive,excellent,4 cylinders,diesel,95000.0,clean,automatic,4wd,mid-size,sedan,white,,nc
78194,7191925535,boston,23000,2008.0,chevrolet,silverado 3500hd,good,8 cylinders,diesel,151000.0,clean,automatic,4wd,full-size,pickup,black,,ma
259398,7193754719,boston,13999,2015.0,chevrolet,equinox,,,gas,108558.0,clean,automatic,,,other,red,,ma
110677,7196192612,lexington,5999,,,,,,,,,,,,,,,ky
405698,7185790431,vermont,5780,2007.0,ford,,,,,129442.0,,automatic,,,,,,vt
298594,7193800709,detroit metro,5900,2010.0,chrysler,town & country,good,6 cylinders,gas,124000.0,clean,automatic,fwd,,,blue,,mi
385644,7190887822,kenosha-racine,4999,2007.0,toyota,camry,like new,4 cylinders,gas,136526.0,clean,automatic,fwd,,sedan,,,wi
317328,7184625037,waterloo / cedar falls,3000,2003.0,lincoln,ls,excellent,6 cylinders,gas,148234.0,clean,automatic,rwd,,sedan,,,ia
324486,7180067601,tyler / east TX,9999,2007.0,ford,expedition,excellent,8 cylinders,gas,,clean,automatic,4wd,full-size,SUV,grey,,tx
64622,7195227966,denver,4000,,,,,,,,,,,,,,,co
396755,7186064283,western massachusetts,4495,2005.0,ford,explorer,like new,,gas,148.0,clean,automatic,4wd,,,,,ma
151761,7196261628,pierre / central SD,5995,,,,,,,,,,,,,,,sd
104622,7196006429,"st louis, MO",24900,,,,,,,,,,,,,,,il
315457,7188294675,missoula,28400,2019.0,gmc,acadia sle awd,excellent,4 cylinders,gas,14200.0,clean,automatic,4wd,full-size,SUV,grey,,mt
370501,7192055862,philadelphia,4900,2002.0,,international 4400,good,,diesel,,rebuilt,manual,,,,,,pa
398912,7183922248,worcester / central MA,37990,2019.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,1648.0,clean,other,rwd,,coupe,blue,,ma
219115,7194265089,austin,11874,2015.0,chevrolet,equinox,,4 cylinders,gas,89488.0,clean,automatic,fwd,mid-size,SUV,black,,tx
241384,7179692252,brownsville,3450,2013.0,nissan,rogue,excellent,4 cylinders,gas,,clean,automatic,,full-size,,silver,,tx
398039,7192007479,austin,41995,2017.0,ford,f-250,,,other,87776.0,clean,automatic,4wd,,pickup,silver,,tx
246822,7194645277,inland empire,5500,2008.0,,mazda3 hatchback,,,gas,169000.0,clean,automatic,,,,,,ca
313061,7186426091,omaha / council bluffs,12499,2017.0,toyota,camry le,like new,4 cylinders,gas,56416.0,clean,automatic,fwd,full-size,sedan,grey,,ia
354968,7187032015,fresno / madera,50,2008.0,,F250,,,diesel,,clean,automatic,,,,,,ca
112418,7191351952,albuquerque,7500,2013.0,volkswagen,beetle turbo,,,gas,,salvage,automatic,,,,,,nm
315042,7192438367,daytona beach,2995,2007.0,honda,odyssey ex-l w/ dvd,,6 cylinders,gas,,clean,automatic,4wd,,,,,fl
131012,7187516673,raleigh / durham / CH,0,2019.0,ford,expedition,good,6 cylinders,gas,40300.0,clean,automatic,4wd,full-size,SUV,grey,,nc
422558,7194551404,new haven,1950,2007.0,volkswagen,jetta,,,gas,,clean,automatic,,,,,,ct
366133,7188556496,north jersey,4500,1996.0,chevrolet,camaro,good,8 cylinders,gas,88900.0,clean,manual,rwd,compact,coupe,green,,nj
155708,7192264685,charlotte,3499,2003.0,honda,accord,good,,gas,69000.0,clean,automatic,,,,,,nc
232900,7189550659,maine,0,2016.0,jeep,wrangler,,,gas,,clean,automatic,,,,,,me
366506,7188171583,gainesville,3500,2007.0,chevrolet,impala,,,gas,,clean,automatic,,,,,,fl
172809,7193298887,harrisburg,2000,1997.0,mitsubishi,eclipse,fair,4 cylinders,gas,193000.0,clean,automatic,fwd,compact,hatchback,red,,pa
375914,7186558061,space coast,20995,2016.0,honda,odyssey ex-l,excellent,6 cylinders,gas,63089.0,clean,automatic,fwd,full-size,van,grey,,fl
406496,7192618604,evansville,1800,2007.0,dodge,grand caravan,,6 cylinders,gas,,clean,automatic,,,,,,in
189427,7193881900,huntsville / decatur,9995,2007.0,ford,e250 econoline,excellent,8 cylinders,gas,145000.0,clean,automatic,,,van,white,,al
345461,7194054459,madison,4900,2010.0,kia,forte,good,4 cylinders,gas,123688.0,clean,automatic,fwd,,sedan,red,,wi
402061,7187219217,monterey bay,9800,2002.0,toyota,tacoma,good,6 cylinders,gas,,clean,automatic,4wd,mid-size,offroad,white,,ca
168510,7188622050,bakersfield,4000,2009.0,pontiac,g6,good,6 cylinders,gas,131000.0,salvage,automatic,fwd,full-size,sedan,white,,ca
227015,7178762557,little rock,0,2006.0,chevrolet,silverado,like new,8 cylinders,gas,,clean,automatic,,,,,,ar
203502,7193089791,syracuse,13990,2014.0,hyundai,tucson se sport utility,good,,gas,81957.0,clean,other,,,other,black,,ny
354035,7189982372,maine,0,2017.0,ford,fusion,,,gas,55430.0,clean,automatic,,,,,,me
292773,7184648809,kenai peninsula,26844,2019.0,chevrolet,equinox,,4 cylinders,gas,11705.0,clean,automatic,4wd,,SUV,white,,ak
116473,7193302086,oklahoma city,15000,1972.0,ford,mustang,,,gas,,clean,automatic,,,,,,ok
406454,7185212368,vermont,18900,2012.0,chevrolet,silverado 1500 lt,,8 cylinders,gas,123000.0,clean,automatic,4wd,,truck,red,,vt
175544,7196033062,olympic peninsula,6999,,,,,,,,,,,,,,,wa
369380,7189287524,south jersey,9500,2012.0,jeep,liberty,excellent,6 cylinders,gas,99100.0,clean,automatic,4wd,,SUV,black,,nj
362166,7194359554,charlotte,19900,2010.0,toyota,4runner,,,gas,,clean,automatic,,,,,,nc
81660,7190434304,santa barbara,19995,2015.0,ford,f250 super duty super cab,,8 cylinders,other,104440.0,clean,automatic,,,pickup,white,,ca
130931,7195972161,cincinnati,4800,,,,,,,,,,,,,,,oh
335597,7190923994,waterloo / cedar falls,14995,1999.0,chevrolet,camaro,good,8 cylinders,gas,85964.0,clean,manual,rwd,sub-compact,coupe,grey,,ia
64104,7193326203,southern maryland,16995,2015.0,honda,civic,,,gas,43873.0,clean,manual,,compact,sedan,white,,md
83308,7179823626,cumberland valley,3995,2006.0,hyundai,sonata,,,gas,109599.0,clean,automatic,,,,,,md
161524,7186352821,wilmington,0,2018.0,nissan,frontier,,6 cylinders,gas,39785.0,clean,automatic,4wd,,truck,black,,nc
225449,7190663902,tulsa,27995,2016.0,dodge,caravan,excellent,6 cylinders,gas,13890.0,clean,automatic,fwd,,,silver,,ok
9798,7193626775,orlando,8299,2012.0,ford,escape xlt fwd,excellent,4 cylinders,gas,111221.0,clean,automatic,,,SUV,,,fl
312641,7186767510,omaha / council bluffs,500,2004.0,chevrolet,impala,,,gas,,clean,automatic,,,,,,ia
89363,7196197304,hawaii,31988,,,,,,,,,,,,,,,hi
244181,7191917810,new hampshire,6495,2010.0,kia,sportage,excellent,,gas,133000.0,clean,automatic,4wd,,SUV,white,,nh
134686,7195830489,oklahoma city,7900,,,,,,,,,,,,,,,ok
367882,7187551055,bend,36788,2017.0,bmw,x5 xdrive40e,,4 cylinders,hybrid,40144.0,clean,automatic,4wd,,SUV,,,or
190520,7190294883,sarasota-bradenton,17990,2017.0,volkswagen,passat,excellent,4 cylinders,gas,24570.0,clean,automatic,fwd,full-size,sedan,blue,,fl
82108,7186472967,springfield,35761,2016.0,chevrolet,tahoe,,,gas,82577.0,clean,automatic,4wd,,,,,mo
179418,7196073165,seattle-tacoma,0,,,,,,,,,,,,,,,wa
307346,7191739223,western slope,15494,2010.0,infiniti,qx56,,,gas,143356.0,clean,automatic,4wd,,SUV,,,co
263668,7191707678,toledo,25590,2018.0,chevrolet,camaro lt coupe 2d,good,6 cylinders,gas,11756.0,clean,other,rwd,,coupe,grey,,oh
148080,7195601516,lancaster,3000,,,,,,,,,,,,,,,pa
188760,7193587694,birmingham,19990,2017.0,nissan,pathfinder s sport,good,6 cylinders,gas,65886.0,clean,automatic,4wd,,other,,,al
101617,7185655476,helena,123456789,1979.0,,"Ford,Toyota",,,gas,,clean,other,,,,,,mt
359389,7196805543,anchorage / mat-su,7495,,,,,,,,,,,,,,,ak
283800,7194540620,orange county,18349,2016.0,nissan,nv1500 cargo,,6 cylinders,gas,67342.0,clean,automatic,rwd,,other,white,,ca
247232,7194423645,houston,13900,2014.0,dodge,grand caravan,excellent,6 cylinders,gas,110067.0,clean,automatic,fwd,,mini-van,blue,,tx
161608,7195321863,dallas / fort worth,26900,,,,,,,,,,,,,,,tx
178093,7196310081,seattle-tacoma,1000,,,,,,,,,,,,,,,wa
396904,7185640585,western massachusetts,3388,2012.0,chrysler,200,,,gas,192565.0,clean,automatic,fwd,,sedan,,,ma
106182,7185737323,madison,9288,2017.0,chevrolet,spark,excellent,,gas,24185.0,clean,automatic,fwd,,,silver,,wi
277685,7194141174,san antonio,16900,2016.0,volkswagen,beetle turbo,,,gas,,clean,manual,,,,,,tx
129443,7195436829,grand rapids,22990,,,,,,,,,,,,,,,mi
171285,7194130668,harrisburg,5995,2012.0,nissan,versa sv sedan 4d,,,gas,,clean,automatic,,,,,,pa
5040,7181116491,stockton,0,2014.0,mitsubishi,outlander sport,,,gas,97930.0,clean,automatic,fwd,full-size,SUV,,,ca
198573,7193178099,ithaca,11995,2010.0,cadillac,cts,excellent,6 cylinders,gas,84000.0,clean,automatic,4wd,full-size,sedan,brown,,ny
261239,7193840610,louisville,8995,2006.0,lexus,ls 430,excellent,8 cylinders,gas,172754.0,clean,automatic,fwd,mid-size,sedan,white,,ky
404208,7195167619,hudson valley,1400,1997.0,honda,accord,good,6 cylinders,gas,151000.0,clean,automatic,fwd,mid-size,sedan,green,,ny
398979,7183526867,worcester / central MA,8588,2015.0,nissan,versa note sv,excellent,4 cylinders,gas,60000.0,clean,automatic,fwd,,hatchback,,,ma
387077,7186022505,grand rapids,5995,2004.0,acura,mdx awd,excellent,6 cylinders,gas,202000.0,clean,automatic,4wd,mid-size,SUV,black,,mi
367233,7178847387,moses lake,12980,2012.0,gmc,acadia,,6 cylinders,gas,149205.0,clean,automatic,4wd,,SUV,black,,wa
140441,7192915922,janesville,30997,2014.0,cadillac,escalade esv,,8 cylinders,gas,82273.0,clean,automatic,4wd,,SUV,black,,wi
280979,7195152441,orange county,5750,2008.0,toyota,yaris,excellent,4 cylinders,gas,100000.0,clean,automatic,,,,white,,ca
111819,7192060852,fresno / madera,14999,2013.0,ford,e-series wagon e-350 sd xlt,,8 cylinders,other,66003.0,clean,automatic,rwd,,wagon,silver,,ca
305117,7194806873,sacramento,5500,2004.0,acura,mdx,excellent,,gas,198066.0,clean,automatic,4wd,,SUV,,,ca
232145,7194834931,muncie / anderson,12997,2013.0,volkswagen,tiguan,like new,4 cylinders,gas,43135.0,clean,automatic,fwd,mid-size,SUV,black,,in
223323,7180328860,bemidji,15500,2017.0,ford,fusion,,4 cylinders,gas,22305.0,clean,automatic,fwd,,sedan,grey,,mn
347030,7181976752,santa maria,7400,1976.0,bmw,2002,,,gas,102000.0,clean,manual,,,,,,ca
354791,7192385475,sioux falls / SE SD,7995,2013.0,mitsubishi,outlander sport,,,gas,132000.0,clean,automatic,4wd,,,,,sd
64947,7196586435,fort collins / north CO,1200,,,,,,,,,,,,,,,co
18374,7196380260,milwaukee,3000,,,,,,,,,,,,,,,wi
173169,7190031079,jacksonville,7900,2006.0,ford,f150,excellent,,gas,,clean,automatic,,,truck,,,fl
395288,7190250694,grand rapids,8000,2012.0,ford,escape limited,excellent,,gas,156902.0,clean,automatic,,,SUV,silver,,mi
127627,7186006511,greensboro,25900,2013.0,chevrolet,silverado 1500,,,gas,112499.0,clean,automatic,,,other,black,,nc
166771,7188141669,charleston,29990,2017.0,ford,mustang gt coupe 2d,good,8 cylinders,gas,44673.0,clean,other,rwd,,coupe,white,,sc
306577,7187570792,dubuque,15973,2016.0,chevrolet,traverse,,,gas,93757.0,clean,automatic,,,,,,ia
29191,7196451060,sacramento,6200,,,,,,,,,,,,,,,ca
179507,7196061685,seattle-tacoma,2999,,,,,,,,,,,,,,,wa
101202,7186751534,madison,16980,2009.0,chevrolet,silverado 1500,excellent,,gas,54424.0,clean,automatic,4wd,,truck,white,,wi
226020,7180034904,new haven,388,2002.0,dodge,neon,,,gas,,clean,automatic,,,,,,ct
335773,7187959519,raleigh / durham / CH,18990,2013.0,gmc,yukon,,,other,114193.0,clean,automatic,4wd,,SUV,black,,nc
170614,7190621436,jacksonville,1499,1995.0,chevrolet,camaro,fair,6 cylinders,gas,,clean,manual,,,,,,fl
230775,7194158158,indianapolis,12950,2012.0,chevrolet,colorado,good,5 cylinders,gas,152262.0,clean,automatic,4wd,full-size,truck,white,,in
324067,7190362722,des moines,12950,2014.0,honda,crv lx,excellent,4 cylinders,gas,61000.0,clean,automatic,4wd,,SUV,red,,ia
143918,7196145552,portland,0,,,,,,,,,,,,,,,or
20268,7195495901,los angeles,4800,,,,,,,,,,,,,,,ca
284332,7194227922,boston,1900,2005.0,mercury,montego premier,good,6 cylinders,gas,217280.0,clean,automatic,4wd,full-size,sedan,brown,,ma
116451,7196402695,eastern shore,800,,,,,,,,,,,,,,,md
3965,7190444348,reno / tahoe,33985,2017.0,bmw,5 series,excellent,,gas,44785.0,clean,automatic,rwd,,sedan,black,,ca
86343,7193588409,cincinnati,5999,2006.0,chevrolet,express cargo van,,8 cylinders,gas,183053.0,clean,automatic,rwd,,van,white,,oh
289580,7194978227,st george,29750,2015.0,lexus,gx,,8 cylinders,gas,92345.0,clean,automatic,4wd,,SUV,silver,,ut
109804,7180156190,macon / warner robins,40590,2019.0,ford,f150 super cab xlt pickup,good,6 cylinders,gas,4142.0,clean,automatic,4wd,,pickup,black,,ga
382617,7194518668,ventura county,7995,2009.0,audi,a4,excellent,4 cylinders,gas,136155.0,clean,automatic,4wd,compact,sedan,grey,,ca
176604,7196805560,seattle-tacoma,1550,,,,,,,,,,,,,,,wa
422313,7193000264,killeen / temple / ft hood,11590,2013.0,kia,optima lx sedan 4d,good,,gas,92724.0,clean,automatic,fwd,,sedan,white,,tx
143478,7196219995,portland,12997,,,,,,,,,,,,,,,or
148132,7196977212,lehigh valley,24990,,,,,,,,,,,,,,,pa
82786,7196647507,atlanta,9500,,,,,,,,,,,,,,,ga
321939,7191537653,killeen / temple / ft hood,600,2002.0,acura,rsx,,4 cylinders,gas,165000.0,parts only,manual,fwd,,coupe,black,,tx
77459,7190758314,las vegas,33970,2017.0,audi,s3 premium plus,excellent,4 cylinders,gas,48763.0,clean,automatic,4wd,,sedan,,,nv
73369,7196167015,buffalo,15000,,,,,,,,,,,,,,,ny
383709,7190720405,green bay,10990,2013.0,volkswagen,passat,,4 cylinders,diesel,82487.0,clean,automatic,fwd,,sedan,black,,wi
120001,7186452751,milwaukee,14910,2016.0,mercedes-benz,metris cargo van,good,4 cylinders,gas,113467.0,clean,automatic,rwd,mid-size,van,white,,wi
234357,7190128609,medford-ashland,27999,2019.0,toyota,86,,4 cylinders,gas,7398.0,clean,manual,rwd,,coupe,black,,or
118576,7179181146,grand island,7988,2011.0,chevrolet,traverse,,,gas,,clean,automatic,4wd,,,,,ne
187164,7194377098,chicago,20999,2013.0,audi,a7,,6 cylinders,gas,113428.0,clean,automatic,,,hatchback,grey,,il
210725,7192141401,long island,31480,2017.0,dodge,durango awd,,,gas,37679.0,clean,automatic,,,other,black,,ny
173479,7196184675,richmond,33990,,,,,,,,,,,,,,,va
397368,7184198995,western massachusetts,26500,2012.0,lincoln,navigator,excellent,8 cylinders,gas,47790.0,clean,automatic,4wd,full-size,SUV,purple,,ma
350237,7189579848,milwaukee,27995,2015.0,gmc,sierra 3500,excellent,8 cylinders,gas,58450.0,clean,automatic,4wd,full-size,truck,red,,wi
33828,7190162362,charlotte,4995,2008.0,nissan,altima,good,6 cylinders,gas,85000.0,clean,manual,fwd,,coupe,red,,nc
364844,7185524674,tulsa,0,2012.0,chevrolet,sonic 2lt sedan,excellent,,gas,124549.0,clean,automatic,,,sedan,,,ok
171499,7187619102,salem,0,2013.0,hyundai,santa fe sport awd,,,gas,,clean,automatic,,,SUV,,,or
